g31052	GO:0005643,GO:0006406,GO:0017056
g29682	GO:0006508,GO:0008234
g22319	GO:0005515
g9246	GO:0046872
g3962	GO:0009055,GO:0020037
g22282	GO:0004618,GO:0006096
g16517	GO:0016036
g4345	GO:0016020
g17263	GO:0003676
g18499	GO:0004672,GO:0005524,GO:0006468
g18951	GO:0009570,GO:0010436,GO:0016121,GO:0016702
g8506	GO:0003676
g15470	GO:0004672,GO:0005524,GO:0006468
g2361	GO:0006888,GO:0006890,GO:0006890,GO:0030126,GO:0030126,GO:0051645
g7368	GO:0004807
g10658	GO:0016740
g21974	GO:0004024,GO:0005829,GO:0008270,GO:0046294,GO:0051903
g25793	GO:0003677,GO:0046983
g32324	GO:0006355,GO:0006355,GO:0009570,GO:0009658,GO:0009658
g27942	GO:0009617
g33674	GO:0004096
g2528	GO:0004601,GO:0006979,GO:0020037
g6451	GO:0045892
g6878	GO:0006888,GO:0006890,GO:0006890,GO:0030126,GO:0030126,GO:0051645
g18676	GO:0003676
g34882	GO:0003724
g33624	GO:0006355,GO:0043565
g16	GO:0000145,GO:0000145,GO:0006887,GO:0006893,GO:0008104
g32720	GO:0005509
g18981	GO:0004672,GO:0005524,GO:0006468
g26048	GO:0008270
g12889	GO:0005886,GO:0006952,GO:0009626,GO:0012501,GO:2000031
g29564	GO:0016788
g34731	GO:0000079,GO:0019901
g34133	GO:0000398,GO:0035196
g24077	GO:0007165
g34989	GO:0003690,GO:0006355
g13298	GO:0004672,GO:0005524,GO:0006468
g28799	GO:0003735,GO:0006412,GO:0015935
g11564	GO:0005789,GO:0008250,GO:0018279,GO:0018279
g8618	GO:0004506,GO:0004506,GO:0005783,GO:0016126,GO:0016126
g8777	GO:0005524,GO:0016887
g11842	GO:0016887
g16710	GO:0003723,GO:0009451
g18780	GO:0005947,GO:0007584,GO:0009083
g25693	GO:0003677
g3123	GO:0008194
g7203	GO:0003676
g7152	GO:0005737,GO:0042026,GO:0051082,GO:0051085
g16818	GO:0006629
g29720	GO:0015276,GO:0016020
g23757	GO:0005515
g10455	GO:0005524,GO:0016887
g568	GO:0047918,GO:0051287
g4446	GO:0004672,GO:0005524,GO:0006468
g19405	GO:0004631,GO:0005777,GO:0010142,GO:0019287
g22731	GO:0003723,GO:0004386,GO:0005622,GO:0071013
g8944	GO:0003676,GO:0008270
g4831	GO:0003723
g23270	GO:0005515
g35816	GO:0004392,GO:0006788
g13367	GO:0004553,GO:0005975
g24687	GO:0016491
g35114	GO:0003712,GO:0003712,GO:0006357,GO:0006357,GO:0006369,GO:0016592,GO:0016592,GO:0070847
g31811	GO:0005515
g12615	GO:0003676
g13194	GO:0005509
g2971	GO:0050660,GO:0050661
g14671	GO:0004650,GO:0005975
g3509	GO:0007165
g24892	GO:0003755,GO:0006457
g29333	GO:0005811,GO:0016104,GO:0016866
g9003	GO:0044715
g2771	GO:0004672,GO:0005524,GO:0006468
g18596	GO:0007165
g2143	GO:0005515
g28328	GO:0015035
g3404	GO:0030247
g6293	GO:0000413,GO:0003755,GO:0003755,GO:0005783,GO:0061077
g23526	GO:0004364,GO:0005737,GO:0006749
g4651	GO:0004672,GO:0004714,GO:0005886,GO:0006468,GO:0009506,GO:0046777
g24292	GO:0005515
g32364	GO:0003735,GO:0003735,GO:0005840,GO:0006412
g11226	GO:0006631,GO:0006631,GO:0009570,GO:0045300,GO:0045300
g4838	GO:0004450,GO:0006102
g34145	GO:0004056,GO:0042450
g36639	GO:0005886,GO:0008324
g9752	GO:0009523,GO:0009654,GO:0015979,GO:0016020
g2733	GO:0051287
g35749	GO:0003777,GO:0005524,GO:0007018,GO:0008017
g11197	GO:0005509,GO:0005509,GO:0005783,GO:0005789,GO:0006457,GO:0006457,GO:0036503,GO:0051082
g6750	GO:0016567,GO:0016740
g17374	GO:0015074
g26839	GO:0031625
g22633	GO:0003723
g20573	GO:0005515
g3620	GO:0006811
g14498	GO:0008168
g25961	GO:0016491
g2952	GO:0048364,GO:0048367
g22230	GO:0005737
g22665	GO:0005315,GO:0005315,GO:0005743,GO:0035435,GO:1990547
g25209	GO:0005515
g33688	GO:0004497,GO:0005506,GO:0016705,GO:0020037
g8899	GO:0005515
g16771	GO:0005179,GO:0005576,GO:0048364,GO:1901371,GO:1902025,GO:2000280
g1527	GO:0003676
g26337	GO:0005524
g34907	GO:0003676
g36084	-
g6584	GO:0004553,GO:0005975
g23091	GO:0008168
g10650	GO:0016020,GO:0022857
g29176	GO:0000808,GO:0003688,GO:0005634,GO:0005664,GO:0006260,GO:0006270
g21759	GO:0003735,GO:0005840,GO:0006412
g8248	GO:0003735,GO:0005840,GO:0006412
g14395	GO:0003723,GO:0003735,GO:0005840,GO:0006412
g22757	GO:0005737,GO:0016925,GO:0019948,GO:0031510,GO:0032446
g34146	GO:0003777,GO:0003777,GO:0005875,GO:0007018,GO:0007052,GO:0051231
g18350	GO:0043531
g12341	GO:0005576,GO:0008083,GO:0008283
g7776	-
g4391	GO:0015074
g29610	GO:0005216,GO:0006811,GO:0016020,GO:0055085
g25195	GO:0004185
g8985	GO:0016020
g6550	GO:0019903
g36678	GO:0003723
g230	GO:0006511,GO:0031625
g20043	GO:0003676,GO:0008270
g35176	GO:0046872
g8433	GO:0003743,GO:0005852,GO:0006413,GO:0031369
g12422	GO:0003676,GO:0008270
g25082	GO:0004497,GO:0005506,GO:0016705,GO:0020037
g19001	GO:0005515
g19136	GO:0005515
g36814	GO:0036503
g24270	GO:0015074
g29655	GO:0005615
g8569	GO:0005515
g2398	GO:0016787
g35452	GO:0004672,GO:0005524,GO:0006468
g2813	GO:0004672,GO:0006468
g15612	GO:0015986,GO:0046933
g9519	GO:0008270
g9512	GO:0016757
g16681	GO:0003677
g36498	GO:0003723,GO:0005515
g5384	GO:0005615,GO:0050178
g27831	GO:0005515
g17997	GO:0004553,GO:0005975
g24972	GO:0015074
g33896	GO:0003676,GO:0005524
g21246	GO:0019509,GO:0043874
g10710	GO:0048544
g12934	GO:0005515
g14360	GO:0016020
g14396	GO:0016020
g31710	GO:0020037
g14246	GO:0005096,GO:0090630
g25514	GO:0003677,GO:0006355
g26722	GO:0005515
g30222	GO:0046872
g20877	GO:0000148,GO:0003843,GO:0006075,GO:0016020
g3503	GO:0035251
g35131	GO:0004497,GO:0005506,GO:0016705,GO:0020037
g23376	GO:0016702,GO:0046872
g12902	GO:0003729
g19673	GO:0005515
g13787	GO:0006869,GO:0008289
g15083	GO:0003824
g34085	GO:0003677,GO:0046983
g14796	GO:0004672,GO:0005524,GO:0006468
g24701	GO:0004672,GO:0005524,GO:0006468
g10433	GO:0005515
g36339	GO:0031593,GO:0036503,GO:0051787,GO:0071818
g31830	GO:0005515
g4310	GO:0005515
g8245	GO:0003729,GO:0005737
g8320	GO:0003677,GO:0003700,GO:0005634,GO:0006355,GO:0045893
g14825	GO:0005515
g25283	GO:0005515
g13130	GO:0003676
g27949	GO:0003677,GO:0005634,GO:0010197
g2605	GO:0009733
g24253	GO:0016491
g16196	GO:0000226,GO:0000226,GO:0005737,GO:0005819,GO:0008017,GO:0008017
g4075	GO:0004072,GO:0009089
g13613	GO:0005506,GO:0016705,GO:0031418
g7598	GO:0005524
g26259	GO:0004674
g34056	GO:0003756,GO:0005783,GO:0006457,GO:0034976
g26875	GO:0005515
g18639	GO:0010088
g18920	GO:0009664
g26899	GO:0003729,GO:0003735,GO:0003735,GO:0005840,GO:0006412,GO:0006412
g14700	GO:0004386
g27450	GO:0003676
g17119	GO:0005515
g26399	GO:0008444,GO:0008654,GO:0016020
g35812	GO:0006629
g28235	GO:0009535,GO:0009579
g25336	GO:0006629
g28723	GO:0009733
g13433	GO:0004650,GO:0005975
g7035	GO:0004672,GO:0006468
g14952	GO:0000727,GO:0003682,GO:0003688,GO:0003697,GO:0006270,GO:0006270,GO:0031261,GO:1902977
g23178	GO:0010256
g26346	GO:0005524
g31422	GO:0000079,GO:0019901
g21031	GO:0016020
g36628	GO:0006812,GO:0008324,GO:0055085
g14669	GO:0005515
g8076	GO:0003723,GO:0006396,GO:0016779
g14225	GO:0005515
g16058	GO:0005515
g22185	GO:0005085,GO:0005085,GO:0007264,GO:0043547
g24799	GO:0042147
g34100	GO:0000462,GO:0005730,GO:0032040
g2863	GO:0004722,GO:0006470,GO:0006470
g34108	GO:0035251
g7781	-
g3351	GO:0016787
g16193	GO:0016787
g3395	GO:0030247
g14460	GO:0004672,GO:0006468
g10654	GO:0016020,GO:0022857
g28200	GO:0008194
g14029	GO:0005524,GO:0016020,GO:0055085,GO:0140359
g14924	GO:0003735,GO:0005840,GO:0006412
g33875	GO:0046983
g23436	GO:0003677,GO:0003899,GO:0006351
g34778	GO:0004672,GO:0005524,GO:0006468
g19435	GO:0003950
g30760	GO:0006486,GO:0008378,GO:0009969,GO:0016757
g33999	GO:0003677,GO:0006355
g11927	GO:0016020,GO:0022857,GO:0055085
g2268	GO:0006888,GO:0006890,GO:0006890,GO:0030126,GO:0030126,GO:0051645
g26020	GO:0004650,GO:0004650
g3003	GO:0000166,GO:0004823,GO:0004823,GO:0005524,GO:0006429,GO:0006429
g4589	GO:0004714,GO:0006468
g1952	GO:0000724,GO:0005634,GO:0005694,GO:0005737,GO:0006268,GO:0006281,GO:0006310,GO:0009378,GO:0032508,GO:0043138
g36303	GO:0005506,GO:0016705,GO:0031418
g31722	GO:0020037
g26427	GO:0015986,GO:0045259,GO:0046933
g34215	GO:0003779,GO:0007010
g361	GO:0007165
g5618	GO:0016491
g5135	GO:0005515
g32951	GO:0016020
g22828	GO:0003677
g36500	GO:0005524,GO:0140662
g12897	GO:0003723
g19354	GO:0004497,GO:0005506,GO:0016705,GO:0020037
g36113	GO:0008017,GO:0010497
g13343	GO:0004714,GO:0006468
g15078	GO:0006364,GO:0006409,GO:0032040,GO:0032545,GO:0034456
g32234	GO:0005515
g33905	GO:0005515
g33365	GO:0006873,GO:0008308,GO:0016020,GO:0090332
g19147	GO:0005515
g12427	GO:0005737,GO:0016791
g13873	GO:0009941,GO:0034196,GO:0070300,GO:0070300,GO:1990052,GO:1990052
g32448	GO:0005515
g5669	GO:0004497,GO:0005783,GO:0007275,GO:0010268,GO:0016125,GO:0016132,GO:0016491,GO:0051777
g34347	GO:0005515
g27391	GO:0003729
g21927	GO:0016787
g1243	GO:0005768,GO:0016020,GO:0070536
g13776	GO:0005783
g33004	GO:0000165,GO:0004709,GO:0005737,GO:0006468
g30619	GO:0005774,GO:0015184,GO:0015811
g7527	GO:0045735
g5607	GO:0016020
g29510	GO:0004252,GO:0006508
g7181	GO:0006511,GO:0016567,GO:0061630
g15235	GO:0005515
g5255	GO:0004553,GO:0016985
g30865	GO:0010224
g3127	GO:0004857
g2946	GO:0048364,GO:0048367
g17199	GO:0003779,GO:0007015,GO:0010119
g8700	GO:0010112
g21339	GO:0005737,GO:0015035
g27273	GO:0006355,GO:0031213
g27711	GO:0005515
g36299	GO:0005524,GO:0006457,GO:0016887,GO:0051082,GO:0140662
g13236	GO:0005096,GO:0090630
g35169	GO:0004450,GO:0006102
g538	GO:0000166
g21972	GO:0004659,GO:0008299
g7028	GO:0007165
g35564	GO:0003676
g24888	GO:0003677,GO:0006355
g28054	GO:0004672,GO:0005524,GO:0006468
g34140	GO:0003779
g17354	GO:0003924,GO:0005525
g13191	GO:0005737,GO:0005768,GO:0005802,GO:0008168
g24069	GO:0003677,GO:0005634,GO:0006355,GO:0009725
g27231	GO:0000776,GO:0031511,GO:0034508
g13076	GO:0006952
g25606	GO:0005643
g1969	GO:0005515
g23589	GO:0016788
g8647	GO:0005524,GO:0016887
g5968	GO:0016020,GO:0042626,GO:0055085
g17114	GO:0016787
g587	GO:0005634,GO:0006355
g33958	GO:0000911,GO:0000914,GO:0008017
g12053	GO:0016972
g27737	GO:0080143
g6796	GO:0008519,GO:0016020,GO:0072488
g18008	GO:0005524
g4694	GO:0006629,GO:0008081
g9372	GO:0004857
g6238	GO:0003697,GO:0006974,GO:0106300
g22217	GO:0005886
g9123	GO:0006629,GO:0008374
g26778	GO:0005524,GO:0016887
g1287	GO:0005515
g21316	GO:0009535
g31690	GO:0007165
g35184	GO:0004791
g21984	GO:0003677,GO:0006355
g25855	GO:0006633,GO:0016020,GO:0016747
g27148	GO:0003729
g19800	GO:0005515
g25167	GO:0004497,GO:0005506,GO:0016705,GO:0020037
g22339	GO:0003677
g12900	GO:0004672,GO:0006468
g29947	GO:0003700,GO:0006355
g4704	GO:0003700,GO:0005634,GO:0006355,GO:0006355,GO:0043565,GO:0043565
g31527	GO:0004143,GO:0004143,GO:0007165,GO:0016020
g24091	GO:0006952
g9687	GO:0016757
g10747	GO:0003677,GO:0006355
g14812	GO:0030247
g26760	GO:0016020,GO:0022857,GO:0055085
g1619	GO:0003723
g12769	GO:0005384,GO:0030026
g7959	GO:0003676,GO:0008270
g8012	GO:0015276,GO:0016020
g32086	GO:0006508,GO:0008234
g8214	GO:0005515
g24141	GO:0007165
g12710	GO:0003723
g7789	GO:0008017
g16829	GO:0000166,GO:0003676,GO:0003887
g26240	GO:0004672,GO:0005524,GO:0006468
g20305	GO:0005515
g36689	GO:0004672,GO:0005524,GO:0006468
g35125	GO:0005515
g28041	GO:0005829,GO:0009737
g28570	GO:0005515
g33955	GO:0003676
g16954	GO:0004553,GO:0005975
g25767	GO:0003676
g21013	GO:0003746,GO:0006414
g24867	GO:0005876,GO:0008574,GO:0051231,GO:0072686,GO:0090307
g29974	GO:0000015,GO:0000287,GO:0004634,GO:0006096
g6877	GO:0004553,GO:0005975
g1031	GO:0008194
g17683	GO:0003676
g97	GO:0005085,GO:0005634,GO:0006606,GO:0031267
g3352	GO:0016787
g1260	GO:0004672,GO:0005524,GO:0006468
g20930	GO:0005737
g25790	GO:0005524,GO:0006457,GO:0016887,GO:0051082,GO:0140662
g277	GO:0004364,GO:0006749
g735	GO:0006284,GO:0008725
g29559	GO:0005515
g29535	GO:0005829
g30652	GO:0030247
g34859	GO:0004672,GO:0005524,GO:0006468
g5121	GO:0016020
g6611	GO:0005675,GO:0006289,GO:0006357
g9890	GO:0000724,GO:0004842,GO:0006281,GO:0006974,GO:0031436,GO:0045944,GO:0070531
g18750	GO:0003676,GO:0008270
g29026	GO:0003735,GO:0005634,GO:0022627
g5879	GO:0005515
g7850	GO:0043531
g20385	GO:0009507
g1686	GO:0005737,GO:0005768,GO:0005802,GO:0008168
g33881	GO:0005634,GO:0005829,GO:0009691,GO:0016799
g6652	GO:0004601,GO:0006979,GO:0020037
g85	GO:0046983
g12370	GO:0003714,GO:0005634,GO:0006357,GO:0045892,GO:0140110
g4030	GO:0015095,GO:0015693,GO:0016020
g36469	GO:0006952
g23193	GO:0010256
g13583	GO:0003690,GO:0005634,GO:0006260,GO:0006974
g21497	GO:0005515
g15654	GO:0005525
g23836	GO:0003824,GO:0030151,GO:0030170
g26938	GO:0007059,GO:0007059,GO:0031262,GO:0031262
g31735	GO:0003824,GO:0009058,GO:0030170
g7019	GO:0004672,GO:0006468
g28924	GO:0004825
g20254	GO:0006355
g6486	GO:0009535,GO:0010190,GO:0016671
g26842	GO:0004525,GO:0006396
g26334	GO:0004672,GO:0006468
g17321	GO:0004497,GO:0005506,GO:0016705,GO:0020037
g18010	GO:0004672,GO:0005524,GO:0006468
g33669	GO:0005515
g21809	GO:0004674
g9400	GO:0005515
g8037	GO:0016020
g13353	GO:0004857
g18494	GO:0007165
g35983	GO:0000118,GO:0004407,GO:0016575,GO:0040029
g4263	GO:0009694,GO:0009696,GO:0080030,GO:0080031,GO:0080032
g16837	GO:0061630,GO:0061630
g17349	GO:0005515
g5735	GO:0006885,GO:0012505,GO:0098662
g2482	GO:0004024,GO:0005829,GO:0008270,GO:0046294,GO:0051903
g6467	GO:0004497,GO:0005506,GO:0016705,GO:0020037
g30064	GO:0003924,GO:0005525
g24449	GO:0000398,GO:0003724,GO:0005524
g10738	GO:0003676,GO:0008270
g8129	GO:0003676,GO:0008270
g10607	GO:0004748,GO:0005524,GO:0009263
g676	GO:0004156,GO:0009396,GO:0046654
g13089	GO:0048244
g12393	GO:0005576
g24970	GO:0004775,GO:0005739,GO:0006099,GO:0006104,GO:0042709
g3569	GO:0016491,GO:0020037,GO:0051536
g12811	GO:0003723
g28376	GO:0004427,GO:0009678,GO:0016020,GO:1902600
g13749	GO:0016787
g14263	GO:0003723
g14298	GO:0016020
g17455	GO:0005737,GO:0009094,GO:0009507,GO:0047769
g6453	GO:0005515
g11165	GO:0016020,GO:0022857,GO:0055085
g26174	GO:0016020,GO:0016192
g10333	GO:0004672,GO:0005524,GO:0006468
g19904	GO:0004743,GO:0006096
g24710	GO:0005669,GO:0006352
g13658	GO:0016592,GO:2000762
g25985	GO:0003924,GO:0005525
g355	GO:0004650,GO:0005975
g18810	GO:0003677,GO:0006352
g14685	GO:0000055,GO:0000056,GO:0005049,GO:0005049,GO:0005634,GO:0005737,GO:0006611
g36758	GO:0005509
g23917	GO:0004672,GO:0006468
g29490	GO:0005737,GO:0005768,GO:0005802,GO:0008168
g17241	GO:0005524
g20679	GO:0005085
g17676	GO:0005515
g15598	GO:0016311,GO:0016791
g29508	GO:0003676
g33532	GO:0046983
g25488	GO:0005515
g16917	GO:0005515
g24897	GO:0005515
g14702	GO:0005615
g18613	GO:0035251
g27122	GO:0003723
g17431	GO:0005515
g26268	GO:0048544
g5528	GO:0016567,GO:0016567,GO:0030155,GO:0061630,GO:0061630
g7892	GO:0003677
g30179	GO:0003700,GO:0006355
g2899	GO:0003723,GO:0003725,GO:0004386,GO:0005622,GO:0005730,GO:0045943
g5859	GO:0003677,GO:0003918,GO:0005694,GO:0006265
g31262	GO:0005515
g32438	GO:0005524,GO:0006298,GO:0030983
g5388	GO:0003700,GO:0006355
g21300	GO:0016747
g739	GO:0005615,GO:0008083,GO:0008083,GO:0008284,GO:0010082,GO:0010628,GO:0030154
g26217	GO:0000118,GO:0000785,GO:0003712,GO:0006357,GO:0031490,GO:0032454,GO:0032454
g3426	GO:0030247
g9955	GO:0006364,GO:0032040,GO:0034388
g5387	GO:0005634,GO:0031593
g35810	GO:0006629
g12407	GO:0009058,GO:0030170
g15005	GO:0000124,GO:0003713,GO:0005669,GO:0005669,GO:0006367,GO:0016251,GO:0016251,GO:0046695,GO:0051123
g9889	GO:0006629,GO:0008374
g32589	GO:0003824,GO:0016616
g4721	GO:0005829,GO:0009506,GO:0009926
g722	GO:0009786,GO:0009786
g3336	GO:0009055
g30786	GO:0016301
g13650	GO:0016787
g35193	GO:0005515
g15892	GO:0005515
g24795	GO:0007034
g29433	GO:0030488,GO:0070475
g4523	GO:0008194
g4293	GO:0000976,GO:0003700,GO:0005634,GO:0006355,GO:0050793
g26986	GO:0005737,GO:0016788
g23587	GO:0048544
g11285	GO:0016020,GO:0022857,GO:0055085
g21261	GO:0005868,GO:0007017,GO:0030286,GO:0045505
g905	GO:0003333,GO:0005774,GO:0015179,GO:0016020
g11768	GO:0003700
g26644	GO:0005515
g30490	GO:0016491
g32901	GO:0003700,GO:0006355,GO:0043565
g8480	GO:0004491,GO:0004491,GO:0005739,GO:0006210,GO:0006574
g21345	GO:0003743,GO:0005829,GO:0006413,GO:0043022
g34455	GO:0015211,GO:0016020
g9084	GO:0019005,GO:0031146
g9989	GO:0016491
g2657	GO:0004672,GO:0005524,GO:0006468
g11298	GO:0005515
g21636	GO:0007165
g8607	GO:0003824
g28450	GO:0008233
g14539	GO:0003700,GO:0006355
g265	GO:0016409
g13798	GO:0006811
g21746	GO:0004792,GO:0005737,GO:0016779,GO:0042292
g4379	GO:0005509
g31237	GO:0005515
g36691	GO:0004672,GO:0005524,GO:0006468
g29462	GO:0004190,GO:0006508
g12631	GO:0003677,GO:0005524
g24117	GO:0007165
g34445	GO:0004733,GO:0008615,GO:0010181
g14168	GO:0030247
g1373	GO:0000287,GO:0008897
g20338	GO:0043531
g33075	GO:0005515
g35417	GO:0003951,GO:0006741
g5872	GO:0005515
g6397	GO:0005515
g13157	GO:0016020
g16160	GO:0005515
g18279	GO:0004601,GO:0006979,GO:0020037
g21720	GO:0016788
g1948	GO:0004672,GO:0005524,GO:0006468
g8191	GO:0004601,GO:0006979,GO:0020037
g34805	GO:0005509
g35161	GO:0006606
g19465	GO:0004553
g15266	GO:0008104,GO:0015031
g4629	GO:0004672,GO:0005524,GO:0006468
g7460	GO:0003735,GO:0005840,GO:0006412
g7467	GO:0003735,GO:0005840,GO:0006412
g28599	GO:0015074
g16596	GO:0003723
g4287	GO:0003677,GO:0006355
g9390	GO:0004650,GO:0005975
g22484	GO:0046983
g12672	GO:0003723
g8915	GO:0003712,GO:0006357,GO:0016592
g19912	GO:0000976,GO:0003700,GO:0003700,GO:0005634,GO:0045893,GO:0045893
g25518	GO:0030246
g35619	GO:0005515
g15537	GO:0004842,GO:0016567
g2040	GO:0016311
g22023	GO:0046872
g20288	GO:0008168
g5346	GO:0005739
g29227	GO:0005388,GO:0005886,GO:0019829,GO:0043231
g16001	GO:0016616
g3359	GO:0003676
g10548	GO:0045087
g4725	GO:0005737,GO:0005768,GO:0005794,GO:0005802
g24051	GO:0005227,GO:0005227,GO:0005886
g12502	GO:0030246
g16189	GO:0005737
g7100	GO:0030246
g31637	GO:0005886,GO:0046527
g3678	GO:0005525
g3971	GO:0005525
g30401	GO:0003676
g1014	GO:0005515
g24647	GO:0005515
g26378	GO:0008250,GO:0018279
g34578	GO:0008194
g11667	GO:0004672,GO:0005524,GO:0006468
g35218	GO:0030247
g1065	GO:0004372,GO:0019264,GO:0030170,GO:0035999
g16414	GO:0004672,GO:0005524,GO:0006468
g10908	GO:0005515
g31795	GO:0005515
g35927	GO:0003824
g14650	GO:0015969
g23923	GO:0003676,GO:0008270
g25549	GO:0052692
g16502	GO:0000079,GO:0019901
g14798	GO:0030247
g5214	GO:0004672,GO:0006468
g34232	GO:0003676,GO:0008270
g26912	GO:0005634,GO:0005732,GO:0006364,GO:0034457
g31765	GO:0003677
g1913	GO:0003861
g202	GO:0005783,GO:0046521
g29753	GO:0015276,GO:0016020
g25610	GO:0004650,GO:0005975
g21551	GO:0003777,GO:0005524,GO:0007018,GO:0008017
g7939	GO:0003677
g36263	GO:0003700,GO:0005634,GO:0006355,GO:0006355,GO:0043565,GO:0043565
g20287	GO:0030145
g35441	GO:0003676,GO:0008270
g26958	GO:0006812,GO:0016020,GO:0019829
g4511	GO:0004672,GO:0005524,GO:0006468
g10834	GO:0005515
g28965	GO:0005524,GO:0016887
g29625	GO:0000993,GO:0005694,GO:0006283,GO:0009411,GO:0009411
g30757	GO:0016491
g5445	GO:0005469,GO:0005739,GO:0015741,GO:0015744
g31459	GO:0051011
g26406	GO:0003676
g6596	GO:0003700,GO:0005634
g23882	GO:0000276
g18885	GO:0015074
g10032	GO:0005515
g16763	GO:0005179,GO:0005576,GO:0048364,GO:1901371,GO:1902025,GO:2000280
g22314	GO:0003723
g21256	GO:0005829,GO:0043248
g13987	GO:0008194
g5399	GO:0004864,GO:0005634,GO:0005737,GO:0009738,GO:0010427,GO:0038023
g13885	GO:0005777,GO:0042372,GO:0061522
g35447	GO:0005509
g23535	GO:0004364,GO:0005737,GO:0006749
g13712	GO:0016787
g3341	GO:0000398,GO:0003723,GO:0008380,GO:0071011
g24403	GO:0000977,GO:0045944
g36224	GO:0006629
g31293	GO:0004672,GO:0006468
g32335	GO:0005737,GO:0016832
g5601	GO:0004350,GO:0006561
g25641	GO:0007346,GO:0012505
g29896	GO:0006357,GO:0016538
g28762	GO:0004672,GO:0006468
g10784	GO:0080043,GO:0080044
g14969	-
g21381	GO:0003677,GO:0005634
g32911	GO:0005730
g35644	GO:0000932,GO:0003729,GO:0033962,GO:0034063
g854	GO:0000398,GO:0046540
g2574	GO:0006364
g30585	GO:0003924,GO:0005525
g29057	GO:0003724
g21983	GO:0003755
g22570	GO:0005525
g28577	GO:0000226,GO:0000226,GO:0005737,GO:0005819,GO:0008017,GO:0008017
g36912	GO:0005524
g22052	GO:0012511,GO:0016020,GO:0019915
g33080	GO:0010005,GO:0043622,GO:0043622
g19051	GO:0003676,GO:0008270
g3755	GO:0005524
g21117	GO:0000139,GO:0006486,GO:0008378,GO:0016020,GO:0016757,GO:0016758
g33019	GO:0005515
g16984	GO:0005886,GO:0005886
g16726	GO:0003677
g34105	GO:0005515
g25158	GO:0003723
g12222	GO:0004061,GO:0004061,GO:0019441,GO:0019441
g24402	GO:0003677,GO:0046983
g6773	GO:0016717
g370	GO:0004650,GO:0005975
g4468	GO:0004222,GO:0006508
g12950	GO:0003676,GO:0008270
g3789	GO:0003676
g10844	GO:0008686,GO:0009231,GO:0009507
g5056	GO:0030247
g23581	GO:0005737,GO:0005880,GO:0008017,GO:0051225
g13951	GO:0015031
g27110	GO:0009910,GO:0045892,GO:0048367
g5913	GO:0016567,GO:0061630,GO:0061630
g20649	GO:0005515
g24221	GO:0016491
g24345	GO:0005634
g1807	GO:0003700,GO:0006355,GO:0043565
g25752	GO:0003676
g11578	GO:0022857
g22250	GO:0003676,GO:0008168,GO:0032259
g11849	GO:0005509
g28443	GO:0000166
g34779	GO:0006355
g17658	GO:0005886,GO:0098542
g18818	GO:0010333,GO:0016829
g8162	GO:0007166
g10145	GO:0004553,GO:0005975
g11545	GO:0005515
g17416	GO:0009941,GO:0015095,GO:0015693
g25376	GO:0005515
g26587	GO:0003676
g18894	GO:0006353,GO:0009507
g3438	GO:0030247
g19595	GO:0030599,GO:0042545
g14355	GO:0003700,GO:0006352,GO:0006355
g5039	GO:0015074
g25572	GO:0003677
g29983	GO:0045927
g15676	GO:0004553,GO:0005975,GO:0008422
g3517	GO:0003723
g6316	GO:0003934,GO:0003934,GO:0005525,GO:0005737,GO:0006729,GO:0008270,GO:0046654
g4833	GO:0005576
g32500	GO:0050660,GO:0050661
g13720	GO:0006357,GO:0016538
g13698	GO:0004488
g6394	GO:0005986,GO:0050307
g36738	GO:0003677
g5068	GO:0010468
g4141	GO:0006913
g30663	GO:0016020
g24947	GO:0045892
g18933	GO:0010345,GO:0035336,GO:0043231,GO:0080019,GO:0080019
g1076	GO:0003723
g15309	GO:0005524
g4027	GO:0003724
g32377	GO:0008270
g23613	GO:0005515
g36131	GO:0005615,GO:0008083,GO:0008083,GO:0008284,GO:0010082,GO:0010628,GO:0030154
g8853	GO:0009055
g32688	GO:0008194
g17654	GO:0004190,GO:0006508
g1731	GO:0003677
g29674	GO:0006508,GO:0008234
g28691	GO:0005515
g28233	GO:0006812,GO:0008324,GO:0016020,GO:0055085
g1822	GO:0004553
g27275	GO:0005524,GO:0016301
g36590	GO:0005515
g27330	GO:0000159,GO:0007165,GO:0019888
g18659	GO:0006606
g22661	GO:0005315,GO:0005315,GO:0005743,GO:0035435,GO:1990547
g15666	GO:0005524,GO:0006457,GO:0009408,GO:0051082
g11280	GO:0016020,GO:0022857,GO:0055085
g23825	GO:0030247
g5357	GO:0009507,GO:0010019,GO:0031930
g3898	GO:0003677,GO:0006355
g5691	GO:0080043,GO:0080044
g21212	GO:0016020
g32334	GO:0003824
g9558	GO:0001522,GO:0003723,GO:0009451,GO:0009982
g906	GO:0003743,GO:0005737,GO:0005852
g36314	GO:0016757,GO:0016757
g15064	GO:0003676
g24295	GO:0005634,GO:0009611,GO:0031347,GO:2000022
g7367	GO:0004672,GO:0006468
g25904	GO:0005515
g16150	GO:0005829,GO:0010181
g27900	GO:0061630,GO:0061630,GO:1904294
g35298	GO:0003677,GO:0042023
g20400	GO:0007165
g29671	GO:0006508,GO:0008234
g23621	GO:0004674,GO:0005886,GO:0006468,GO:0042742
g30387	GO:0003676
g4746	GO:0005515
g7841	GO:0004017,GO:0004017,GO:0005524,GO:0005524,GO:0005634,GO:0005737,GO:0016887
